Model,Channel_Config,N_Channels,Feature_Subset,N_Features,Class_Type,N_Samples,Time_sec,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_cls0_mean,precision_cls0_std,recall_cls0_mean,recall_cls0_std,f1_cls0_mean,f1_cls0_std,support_cls0_mean,support_cls0_std,precision_cls10_mean,precision_cls10_std,recall_cls10_mean,recall_cls10_std,f1_cls10_mean,f1_cls10_std,support_cls10_mean,support_cls10_std,precision_cls40_mean,precision_cls40_std,recall_cls40_mean,recall_cls40_std,f1_cls40_mean,f1_cls40_std,support_cls40_mean,support_cls40_std,confusion_matrix_sum,roc_auc_macro_mean,roc_auc_macro_std
kNN,Motor-4,4,Delta+Martinez,8,3class,1184,0.5,0.5955259948611039,0.033866308419861886,0.6857948058545339,0.026139543442907358,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5194158471334076,0.03966089920708626,0.5603006665354123,0.08722327550747468,0.5363453807502123,0.052354212116915134,99.6,14.621901381147392,0.54564972616727,0.03300480709557793,0.5045759068517689,0.10291259823369245,0.5210390368133895,0.06852472067284966,105.0,16.911534525287763,"[[161   0   0]
 [  0 278 220]
 [  0 260 265]]",0.7629728769131435,0.03563183274611947
MLP,Motor-4,4,Delta+Martinez,8,3class,1184,0.7,0.5814159486759227,0.04209671958117272,0.6553906714632641,0.06151800447486501,0.8986301369863015,0.22666990456847183,1.0,0.0,0.9321100917431192,0.15180644984860955,32.2,6.099180272790763,0.5311451400196607,0.04319590374319606,0.552902783552303,0.13643428119523376,0.5323277684677402,0.06731854890953978,99.6,14.621901381147392,0.5434626500630565,0.06112534974782458,0.4787246603970742,0.14779361426659035,0.5017341541789331,0.08832011478364331,105.0,16.911534525287763,"[[161   0   0]
 [ 13 273 212]
 [ 24 247 254]]",0.7693575661635091,0.01831260203491591
RandomForest,Motor-4,4,Delta+Martinez,8,3class,1184,4.9,0.6119181826999215,0.04682887378672511,0.700293300670212,0.03680744174128539,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5375773144286906,0.05701506054441637,0.5603448541298881,0.06360289634275224,0.5483836266677029,0.05842161260201738,99.6,14.621901381147392,0.5645908345996842,0.05372920620778632,0.5416510673234811,0.06255891932973168,0.5524962753429333,0.05676816772814953,105.0,16.911534525287763,"[[161   0   0]
 [  0 276 222]
 [  0 244 281]]",0.7883824377738444,0.04457013811292481
NaiveBayes,Motor-4,4,Delta+Martinez,8,3class,1184,0.1,0.5839307035868729,0.06379055120327058,0.6706848836277759,0.05373755255138706,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5075793696401105,0.05877679422887338,0.6316515080740273,0.12383828235696133,0.5581015696508347,0.07524391423966116,99.6,14.621901381147392,0.5286640211640211,0.09308208201093053,0.4101171816689059,0.1649862288064119,0.453953081232493,0.1362436668644993,105.0,16.911534525287763,"[[161   0   0]
 [  0 315 183]
 [  0 308 217]]",0.758823213393034,0.06133903142739442
BayesNet,Motor-4,4,Delta+Martinez,8,3class,1184,0.1,0.5839307035868729,0.06379055120327058,0.6706848836277759,0.05373755255138706,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5075793696401105,0.05877679422887338,0.6316515080740273,0.12383828235696133,0.5581015696508347,0.07524391423966116,99.6,14.621901381147392,0.5286640211640211,0.09308208201093053,0.4101171816689059,0.1649862288064119,0.453953081232493,0.1362436668644993,105.0,16.911534525287763,"[[161   0   0]
 [  0 315 183]
 [  0 308 217]]",0.758823213393034,0.06133903142739442
RandomTree,Motor-4,4,Delta+Martinez,8,3class,1184,0.2,0.6327921462800259,0.06514458273609368,0.7141884219140526,0.04946913959934897,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5720874474362846,0.08575077544527157,0.6047915651735127,0.051757091750098,0.5830876760593905,0.03963297000409944,99.6,14.621901381147392,0.5839731254479759,0.0610023238484645,0.546706000895656,0.16929622877518896,0.5594775896827671,0.1167169577852077,105.0,16.911534525287763,"[[161   0   0]
 [  0 302 196]
 [  0 245 280]]",0.7739753305436023,0.05987410205457147
LDA,Motor-4,4,Delta+Martinez,8,3class,1184,0.1,0.6027451757443181,0.0848902638941249,0.6891330824558844,0.06191636103803938,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5430121212121212,0.10134056357415823,0.4649880068962842,0.10117328406275698,0.4958655020414233,0.08886698451236691,99.6,14.621901381147392,0.5407778812147128,0.09036451239632658,0.6127132407822062,0.162443431704566,0.5715337453262297,0.11945077307054307,105.0,16.911534525287763,"[[161   0   0]
 [  0 230 268]
 [  0 206 319]]",0.7642356857821077,0.06419689375411998
LogisticRegression,Motor-4,4,Delta+Martinez,8,3class,1184,0.2,0.6041155018676418,0.08743616935729649,0.6896552857298138,0.06285485996205747,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5591627744935749,0.12113190860838483,0.48963916202479724,0.09182479758660801,0.5114529077351632,0.0640108320218334,99.6,14.621901381147392,0.5385224182730074,0.08340926759833964,0.5958724436483058,0.22032315223579815,0.5575129494542782,0.1448886347345059,105.0,16.911534525287763,"[[161   0   0]
 [  0 243 255]
 [  0 220 305]]",0.7708389699805347,0.06783826148334132
SVM,Motor-4,4,Delta+Martinez,8,2class,1023,1.1,0.5034785834236655,0.08966154830794017,0.4921913212720308,0.09143261450829542,,,,,,,,,0.49481888642136845,0.09333867384423546,0.41725161100939456,0.12049720363568478,0.4460145824776662,0.09923584027693445,99.6,14.621901381147392,0.505835001647457,0.09213996535899063,0.5851324824600687,0.17609142316899032,0.5383680600663954,0.12776429225583036,105.0,16.911534525287763,"[[213 285]
 [222 303]]",,
kNN,Motor-4,4,Delta+Martinez,8,2class,1023,0.4,0.5283318841603277,0.044411191053598295,0.5242106165469147,0.04947358189873754,,,,,,,,,0.5183280238280238,0.043006848036598426,0.5828620850317627,0.056490487842769097,0.5461432317347871,0.02747339228082057,99.6,14.621901381147392,0.5395923051183171,0.04574262126313017,0.47623227347365277,0.12336505988147604,0.5022780013590425,0.09133424206142755,105.0,16.911534525287763,"[[290 208]
 [278 247]]",,
MLP,Motor-4,4,Delta+Martinez,8,2class,1023,0.6,0.5053610330539392,0.05826929653340382,0.4950982402998793,0.0731985708008442,,,,,,,,,0.49856130975724866,0.048153617537786776,0.5392820166356347,0.12321098436779696,0.5108625282749761,0.06195260803060878,99.6,14.621901381147392,0.5032804539724187,0.08730017797669463,0.4740010449320794,0.18453737034459144,0.47933395232478243,0.14640503742517919,105.0,16.911534525287763,"[[275 223]
 [283 242]]",,
RandomForest,Motor-4,4,Delta+Martinez,8,2class,1023,4.0,0.5422514138113654,0.06279885254444038,0.5419359148475242,0.06268779769025323,,,,,,,,,0.5317686224595302,0.07076217969568238,0.546843198007114,0.04491925608538233,0.5387709844446087,0.05673187605402037,99.6,14.621901381147392,0.5532905225076874,0.055795737693901434,0.537999552171966,0.08561800833210528,0.5451008452504398,0.07045173949791345,105.0,16.911534525287763,"[[270 228]
 [248 277]]",,
NaiveBayes,Motor-4,4,Delta+Martinez,8,2class,1023,0.1,0.5191399050387325,0.06968143129403538,0.5060273254416637,0.08060632882708056,,,,,,,,,0.5075793696401105,0.05877679422887338,0.6316515080740273,0.12383828235696133,0.5581015696508347,0.07524391423966116,99.6,14.621901381147392,0.5286640211640211,0.09308208201093053,0.4101171816689059,0.1649862288064119,0.453953081232493,0.1362436668644993,105.0,16.911534525287763,"[[315 183]
 [308 217]]",,
BayesNet,Motor-4,4,Delta+Martinez,8,2class,1023,0.1,0.5191399050387325,0.06968143129403538,0.5060273254416637,0.08060632882708056,,,,,,,,,0.5075793696401105,0.05877679422887338,0.6316515080740273,0.12383828235696133,0.5581015696508347,0.07524391423966116,99.6,14.621901381147392,0.5286640211640211,0.09308208201093053,0.4101171816689059,0.1649862288064119,0.453953081232493,0.1362436668644993,105.0,16.911534525287763,"[[315 183]
 [308 217]]",,
RandomTree,Motor-4,4,Delta+Martinez,8,2class,1023,0.1,0.5515064378175291,0.06699791849880703,0.549403103599983,0.06709939429807357,,,,,,,,,0.54281099245296,0.06768952733249736,0.5444634967771094,0.08709569000597502,0.5407915645799599,0.06765239552702464,99.6,14.621901381147392,0.5619167527244089,0.06894615501498375,0.5586258396775639,0.10997836076442247,0.5580146426200063,0.08150651879385652,105.0,16.911534525287763,"[[268 230]
 [235 290]]",,
LDA,Motor-4,4,Delta+Martinez,8,2class,1023,0.1,0.5497337281807093,0.10484878790796516,0.5420618311698913,0.1040775730318219,,,,,,,,,0.5553725055432372,0.11555447713943812,0.46672368753104737,0.10753277131826867,0.5019879545303676,0.10012609380924305,99.6,14.621901381147392,0.5474016834219528,0.09932462808952897,0.628009777578743,0.17039853727121948,0.582135707809415,0.12781510998576345,105.0,16.911534525287763,"[[230 268]
 [198 327]]",,
LogisticRegression,Motor-4,4,Delta+Martinez,8,2class,1023,0.1,0.5452085904635184,0.09559404286658571,0.5403788026693924,0.09510659563849962,,,,,,,,,0.5456728652751424,0.10083595551364957,0.4910289363239073,0.09203238842116568,0.5127870898960097,0.08667844015489812,99.6,14.621901381147392,0.5464080130802405,0.09282584070500811,0.5967630243319899,0.15655507613493785,0.5679705154427752,0.11911663789666611,105.0,16.911534525287763,"[[242 256]
 [214 311]]",,
SVM,Motor-4,4,Delta+Spectral,18,3class,1184,1.2,0.5429937635612015,0.07086192653892319,0.6338239611698075,0.06253936874104568,1.0,0.0,0.9888888888888889,0.024845199749997673,0.9942857142857143,0.012777531299998802,32.2,6.099180272790763,0.47083363923104116,0.0811775407364962,0.4663624638694315,0.1741953784665308,0.4502625355827326,0.10012317946446232,99.6,14.621901381147392,0.4606624423396576,0.11034320827245198,0.4821321092700403,0.2581567778071794,0.4569236336409759,0.18146622712645588,105.0,16.911534525287763,"[[159   2   0]
 [  0 236 262]
 [  0 281 244]]",0.7328303515888777,0.045998287803316315
kNN,Motor-4,4,Delta+Spectral,18,3class,1184,0.5,0.4969891474414444,0.0692950866030875,0.6034519374980132,0.05218524639905361,1.0,0.0,0.942652329749104,0.08108452596343471,0.9689779703864211,0.04498690359176833,32.2,6.099180272790763,0.402893312952863,0.08304435581678127,0.4560035210576866,0.18153177644999668,0.4247728140279411,0.12607328504881188,99.6,14.621901381147392,0.445591177921307,0.08444398238820941,0.4001172563069114,0.04862471445951025,0.41660502807967753,0.03459811991371502,105.0,16.911534525287763,"[[151   6   4]
 [  0 234 264]
 [  0 316 209]]",0.687068659719236,0.06744332254464196
MLP,Motor-4,4,Delta+Spectral,18,3class,1184,1.0,0.5797382816973585,0.04471857046417901,0.6695489425097678,0.032661927090332,0.9894736842105264,0.023537557657892547,0.9944444444444445,0.012422599874998837,0.991777693186144,0.012153208237303157,32.2,6.099180272790763,0.5127261819361891,0.06019464229170973,0.5203384238815743,0.1261967138376755,0.505634666245691,0.06650512602321194,99.6,14.621901381147392,0.526190213947946,0.04594107164750364,0.512645842663084,0.16266895410049995,0.5112344680974686,0.08928309421838791,105.0,16.911534525287763,"[[160   1   0]
 [  0 265 233]
 [  2 264 259]]",0.7678344403922478,0.03383961099403832
RandomForest,Motor-4,4,Delta+Spectral,18,3class,1184,5.4,0.6347281700924567,0.09757161694928276,0.7133391166773176,0.0778056440559277,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5659047079319646,0.11384004156734742,0.6530675205211672,0.14420757199753834,0.5996938244518629,0.10386799026028382,99.6,14.621901381147392,0.6026801124959391,0.13559141320456183,0.5063717719062547,0.19243211903822507,0.5403235255800898,0.15268710412349235,105.0,16.911534525287763,"[[161   0   0]
 [  0 320 178]
 [  0 261 264]]",0.8122308769902299,0.060656875440353114
NaiveBayes,Motor-4,4,Delta+Spectral,18,3class,1184,0.1,0.5595702773864213,0.07624317201601734,0.633658689279839,0.05023233592589713,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.49830835321249356,0.18148243927121294,0.25550614619176193,0.11462907823414477,0.3183709181680012,0.1112161255534342,99.6,14.621901381147392,0.4969614800139494,0.06346368022156035,0.717798775936707,0.2008487118901897,0.582605149671516,0.10786439224328268,105.0,16.911534525287763,"[[161   0   0]
 [  0 132 366]
 [  0 153 372]]",0.7233997629727762,0.08606451606332889
BayesNet,Motor-4,4,Delta+Spectral,18,3class,1184,0.1,0.5595702773864213,0.07624317201601734,0.633658689279839,0.05023233592589713,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.49830835321249356,0.18148243927121294,0.25550614619176193,0.11462907823414477,0.3183709181680012,0.1112161255534342,99.6,14.621901381147392,0.4969614800139494,0.06346368022156035,0.717798775936707,0.2008487118901897,0.582605149671516,0.10786439224328268,105.0,16.911534525287763,"[[161   0   0]
 [  0 132 366]
 [  0 153 372]]",0.7233997629727762,0.08606451606332889
RandomTree,Motor-4,4,Delta+Spectral,18,3class,1184,0.2,0.5987408860858168,0.09225113128962129,0.6850109461726244,0.07167011426813479,0.9945945945945945,0.012086853932431271,1.0,0.0,0.9972602739726029,0.00612621363698575,32.2,6.099180272790763,0.5152806907205195,0.08181284903383368,0.6409068990397097,0.1733829626874787,0.5679251757276299,0.11484924629754256,99.6,14.621901381147392,0.576762004418091,0.17078682579410678,0.434881250932975,0.11479459391616068,0.48984738881764056,0.11691143054772385,105.0,16.911534525287763,"[[161   0   0]
 [  1 310 187]
 [  0 299 226]]",0.7335813843779694,0.0727614654038953
LDA,Motor-4,4,Delta+Spectral,18,3class,1184,0.1,0.5562605979004185,0.061374798219512236,0.655085098078991,0.043915967237517894,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.473767995831001,0.08292799093515167,0.4619574890974757,0.12813037104689887,0.4626915115910699,0.09000321072739494,99.6,14.621901381147392,0.5018081715676853,0.05731279763950222,0.5130577698163905,0.11715001949795781,0.5025637826459028,0.0728795480328022,105.0,16.911534525287763,"[[161   0   0]
 [  0 231 267]
 [  0 262 263]]",0.7309943090626526,0.0468747687574656
LogisticRegression,Motor-4,4,Delta+Spectral,18,3class,1184,0.3,0.5724106906651271,0.08012737088032847,0.6611484704276107,0.05315802516325539,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5222530346916665,0.1536177369517491,0.44620018464765715,0.19028607284505836,0.45459751773960955,0.11922524965679558,99.6,14.621901381147392,0.5196685227667942,0.08074349162926364,0.5667004030452306,0.21379841032167246,0.5288478935432226,0.10965130886980802,105.0,16.911534525287763,"[[161   0   0]
 [  0 227 271]
 [  0 241 284]]",0.7477801695896336,0.0683318962035971
SVM,Motor-4,4,Delta+Spectral,18,2class,1023,0.9,0.4915410827150983,0.059345798302850354,0.48605824916989065,0.05678703580057583,,,,,,,,,0.48059443256350837,0.07442601071044429,0.46401882810479683,0.12893138309387658,0.46485524943977713,0.08623045171323374,99.6,14.621901381147392,0.505498675230831,0.053467640190254614,0.5192157784743991,0.1274646018711975,0.5072612489000041,0.0687624874999777,105.0,16.911534525287763,"[[235 263]
 [261 264]]",,
kNN,Motor-4,4,Delta+Spectral,18,2class,1023,0.5,0.4123448023357696,0.09962571229406664,0.4088253800115229,0.0962809934089699,,,,,,,,,0.4029923552204953,0.0876400246862246,0.46445262780818314,0.1581971516871246,0.42997295203617225,0.11589781076515412,99.6,14.621901381147392,0.4240255346101932,0.12177603546648119,0.3616533064636513,0.0868963611671525,0.3876778079868734,0.0924941634569109,105.0,16.911534525287763,"[[236 262]
 [330 195]]",,
MLP,Motor-4,4,Delta+Spectral,18,2class,1023,0.8,0.47697856909932945,0.05670036115446798,0.46384513304718133,0.06626499164292593,,,,,,,,,0.471873152592935,0.05428086882163194,0.4898968904887596,0.15544864813866913,0.46905866762527265,0.07335489168282235,99.6,14.621901381147392,0.4739294456643286,0.07465223251394065,0.4684969398417674,0.20595105439280353,0.45863159846908996,0.14958836666014944,105.0,16.911534525287763,"[[248 250]
 [286 239]]",,
RandomForest,Motor-4,4,Delta+Spectral,18,2class,1023,4.6,0.5787633428020479,0.10591706064152455,0.5725854753382401,0.10830984654220326,,,,,,,,,0.5658977814625374,0.10849012729250872,0.6490728279883796,0.13805986447393004,0.5988465478614247,0.10048151071797418,99.6,14.621901381147392,0.6051810376633016,0.1189329248551382,0.512705329153605,0.17640372009860647,0.5463244028150556,0.13706702330764167,105.0,16.911534525287763,"[[318 180]
 [257 268]]",,
NaiveBayes,Motor-4,4,Delta+Spectral,18,2class,1023,0.1,0.4911984175998292,0.08221743288231251,0.45048803391975867,0.07534850388884572,,,,,,,,,0.49830835321249356,0.18148243927121294,0.25550614619176193,0.11462907823414477,0.3183709181680012,0.1112161255534342,99.6,14.621901381147392,0.4969614800139494,0.06346368022156035,0.717798775936707,0.2008487118901897,0.582605149671516,0.10786439224328268,105.0,16.911534525287763,"[[132 366]
 [153 372]]",,
BayesNet,Motor-4,4,Delta+Spectral,18,2class,1023,0.1,0.4911984175998292,0.08221743288231251,0.45048803391975867,0.07534850388884572,,,,,,,,,0.49830835321249356,0.18148243927121294,0.25550614619176193,0.11462907823414477,0.3183709181680012,0.1112161255534342,99.6,14.621901381147392,0.4969614800139494,0.06346368022156035,0.717798775936707,0.2008487118901897,0.582605149671516,0.10786439224328268,105.0,16.911534525287763,"[[132 366]
 [153 372]]",,
RandomTree,Motor-4,4,Delta+Spectral,18,2class,1023,0.1,0.5131363518541882,0.05147722916295362,0.5021009372671384,0.054692714622714855,,,,,,,,,0.5008274845321438,0.051442185196681846,0.4915570284396809,0.1826495590400449,0.483438904059945,0.10358316301222999,99.6,14.621901381147392,0.5311515368178571,0.060147113831642944,0.5376766681594267,0.16602910860086087,0.5207629704743318,0.09293660137091407,105.0,16.911534525287763,"[[251 247]
 [249 276]]",,
LDA,Motor-4,4,Delta+Spectral,18,2class,1023,0.1,0.47546206565056315,0.06079638265399236,0.47009611112844196,0.059268728665312,,,,,,,,,0.4628782043954808,0.070775043845354,0.44902929429412863,0.1272897123020694,0.4495342135988752,0.08211903663544544,99.6,14.621901381147392,0.4894152616022973,0.05471070406297203,0.5033184803702044,0.129618279929139,0.4906580086580087,0.07870694347473906,105.0,16.911534525287763,"[[226 272]
 [268 257]]",,
LogisticRegression,Motor-4,4,Delta+Spectral,18,2class,1023,0.2,0.5032692916362279,0.08590311683176043,0.4892121379047625,0.08542928095042376,,,,,,,,,0.49466315720671117,0.12852356927533612,0.4287275507735743,0.20420752356675662,0.44113799042802243,0.13966951815003817,99.6,14.621901381147392,0.5226293338302267,0.08148911436269363,0.577874458874459,0.17173488920489616,0.5372862853815024,0.08659795565910358,105.0,16.911534525287763,"[[217 281]
 [232 293]]",,
SVM,Motor-6,6,Delta,5,3class,1184,1.0,0.604889980988312,0.04287184140039978,0.6886468515942868,0.03535933577713875,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5327191205011433,0.06834660454354019,0.44608661938654476,0.1346849179409214,0.4804527994400479,0.09671175540304847,99.6,14.621901381147392,0.550515374147887,0.04069845669924608,0.6335747126436782,0.08860538867712141,0.5854877553428127,0.042717815433742694,105.0,16.911534525287763,"[[161   0   0]
 [  0 222 276]
 [  0 195 330]]",0.7769011140272712,0.038705569605969874
kNN,Motor-6,6,Delta,5,3class,1184,0.5,0.586893649695557,0.017154980892400515,0.680965450524743,0.011881977417496586,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5088708497430751,0.021216161801900228,0.5564440914963809,0.04020644184355071,0.5311725232580848,0.02555620478556657,99.6,14.621901381147392,0.5373817014241682,0.018131061815241604,0.4894471562919839,0.036820344435480136,0.5117238283161439,0.024490529244601406,105.0,16.911534525287763,"[[161   0   0]
 [  0 278 220]
 [  0 268 257]]",0.7569631396836063,0.028738518284510736
MLP,Motor-6,6,Delta,5,3class,1184,0.6,0.6099997967068861,0.08879061532948329,0.6798030315240562,0.08122922988981916,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.506285039079459,0.11313908266010908,0.44762748364211224,0.3150300422564294,0.4488020048796457,0.22362008524335628,99.6,14.621901381147392,0.5845548036242543,0.1528198333266231,0.6411470368711749,0.16217802174501883,0.5906070896925228,0.08044594143787263,105.0,16.911534525287763,"[[161   0   0]
 [  0 210 288]
 [  0 186 339]]",0.7772628643594444,0.06116889741272964
RandomForest,Motor-6,6,Delta,5,3class,1184,4.3,0.5806297790839279,0.04140168331463334,0.6751107187634238,0.028270997316542517,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.49948592215117865,0.044516558686550314,0.543313901177688,0.10246815322330277,0.51898719653778,0.06827663438208546,99.6,14.621901381147392,0.532279703445788,0.04786960086359062,0.4864247648902821,0.05909671549681933,0.5063449597524908,0.03988381815880835,105.0,16.911534525287763,"[[161   0   0]
 [  0 266 232]
 [  0 268 257]]",0.7674174649271974,0.03618704939510133
NaiveBayes,Motor-6,6,Delta,5,3class,1184,0.1,0.565518102597167,0.07544604994271531,0.6605766314499902,0.05201887935210207,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.4997373360535273,0.09912035422515214,0.46990066980261913,0.08634004255627122,0.47663662298092346,0.05888409885233697,99.6,14.621901381147392,0.49848978787159454,0.0784661937128022,0.5234941782355576,0.19321794924380178,0.5050932713690471,0.12924663643185613,105.0,16.911534525287763,"[[161   0   0]
 [  0 231 267]
 [  0 247 278]]",0.7482459031148592,0.058718077443458944
BayesNet,Motor-6,6,Delta,5,3class,1184,0.1,0.565518102597167,0.07544604994271531,0.6605766314499902,0.05201887935210207,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.4997373360535273,0.09912035422515214,0.46990066980261913,0.08634004255627122,0.47663662298092346,0.05888409885233697,99.6,14.621901381147392,0.49848978787159454,0.0784661937128022,0.5234941782355576,0.19321794924380178,0.5050932713690471,0.12924663643185613,105.0,16.911534525287763,"[[161   0   0]
 [  0 231 267]
 [  0 247 278]]",0.7482459031148592,0.058718077443458944
RandomTree,Motor-6,6,Delta,5,3class,1184,0.1,0.5698557037927692,0.049121605529633273,0.6669304115453787,0.03545093669237255,0.99375,0.013975424859373685,1.0,0.0,0.9968253968253968,0.007098628499999357,32.2,6.099180272790763,0.49045430637109566,0.051543409994202434,0.4882908587662472,0.06239598685628752,0.488594452555449,0.0527988781385126,99.6,14.621901381147392,0.5153538914885434,0.05514076767514328,0.5167385430661293,0.06999768035152494,0.5153713852552906,0.058953026668174875,105.0,16.911534525287763,"[[161   0   0]
 [  1 244 253]
 [  0 250 275]]",0.7254958027573913,0.0358962963389783
LDA,Motor-6,6,Delta,5,3class,1184,0.1,0.6197638827872542,0.06198721458457345,0.7025682156620672,0.0462514013186942,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5579998292849477,0.07676651589060574,0.4715968020929212,0.10183536044339347,0.5085350658570136,0.08597938887383379,99.6,14.621901381147392,0.5626605292779135,0.06137747530473638,0.6438775936706971,0.09259293381956057,0.5991695811291878,0.06891805996595636,105.0,16.911534525287763,"[[161   0   0]
 [  0 234 264]
 [  0 188 337]]",0.7792718913216123,0.043501708975041235
LogisticRegression,Motor-6,6,Delta,5,3class,1184,0.2,0.6207970549511236,0.06031241396987461,0.7037818735813968,0.04505798274358707,1.0,0.0,1.0,0.0,1.0,0.0,32.2,6.099180272790763,0.5638817800254465,0.08709722975931418,0.4728949752953054,0.0785169315245667,0.5115667259762596,0.0753223463999415,99.6,14.621901381147392,0.5619652601337917,0.05293651365722508,0.646747723540827,0.10759582227627754,0.5997788947679304,0.07303078996751566,105.0,16.911534525287763,"[[161   0   0]
 [  0 234 264]
 [  0 188 337]]",0.7747665599094469,0.045377436508185195
SVM,Motor-6,6,Delta,5,2class,1023,1.0,0.5205019059349694,0.036666463535443936,0.5126607610502341,0.04080198900777276,,,,,,,,,0.5053126065018861,0.04801934725540318,0.4487431682053245,0.11968114674335652,0.47092138948935436,0.08414646525269237,99.6,14.621901381147392,0.5307784632222591,0.032387512526074656,0.5867642931780862,0.08870767711557016,0.5544001326111136,0.04363587545855632,105.0,16.911534525287763,"[[224 274]
 [218 307]]",,
kNN,Motor-6,6,Delta,5,2class,1023,0.4,0.5181961384726282,0.032522930096054,0.5174116778855644,0.03303610631878793,,,,,,,,,0.5062354112562605,0.03761469615890498,0.5430305696519491,0.033700456964694626,0.5234723083107508,0.030790511437346686,99.6,14.621901381147392,0.53101670347939,0.027977312542274306,0.4942413046723392,0.06218870291221556,0.5113510474603782,0.04608062928243175,105.0,16.911534525287763,"[[270 228]
 [265 260]]",,
MLP,Motor-6,6,Delta,5,2class,1023,0.5,0.49108855256505624,0.05531964740011792,0.46637318020824825,0.06303888918533149,,,,,,,,,0.4813975327751024,0.10900733975494853,0.4245120556372267,0.21572812526834834,0.42672809991701255,0.13127906202210046,99.6,14.621901381147392,0.495126398493489,0.042966952717864035,0.5585442603373638,0.2476150281297309,0.506018260499484,0.14539659195568322,105.0,16.911534525287763,"[[212 286]
 [241 284]]",,
RandomForest,Motor-6,6,Delta,5,2class,1023,5.2,0.5021734419509518,0.024233096216944135,0.4997272776271304,0.023860565393535968,,,,,,,,,0.4876570068352869,0.029788267563120585,0.5083251800388077,0.085070685006905,0.49621647583322315,0.05441484951901761,99.6,14.621901381147392,0.515617886613718,0.022259348659643623,0.49463472160023886,0.06267604966899294,0.5032380794210374,0.03463806408671174,105.0,16.911534525287763,"[[250 248]
 [263 262]]",,
NaiveBayes,Motor-6,6,Delta,5,2class,1023,0.1,0.49800515775682064,0.08199159301121538,0.4908649471749853,0.07802831902815313,,,,,,,,,0.4997373360535273,0.09912035422515214,0.46990066980261913,0.08634004255627122,0.47663662298092346,0.05888409885233697,99.6,14.621901381147392,0.49848978787159454,0.0784661937128022,0.5234941782355576,0.19321794924380178,0.5050932713690471,0.12924663643185613,105.0,16.911534525287763,"[[231 267]
 [247 278]]",,
BayesNet,Motor-6,6,Delta,5,2class,1023,0.1,0.49800515775682064,0.08199159301121538,0.4908649471749853,0.07802831902815313,,,,,,,,,0.4997373360535273,0.09912035422515214,0.46990066980261913,0.08634004255627122,0.47663662298092346,0.05888409885233697,99.6,14.621901381147392,0.49848978787159454,0.0784661937128022,0.5234941782355576,0.19321794924380178,0.5050932713690471,0.12924663643185613,105.0,16.911534525287763,"[[231 267]
 [247 278]]",,
RandomTree,Motor-6,6,Delta,5,2class,1023,0.1,0.5200828188690826,0.03869428361852057,0.5184716466957207,0.037571847014369164,,,,,,,,,0.5053963936204042,0.04063319985462908,0.5387321920885368,0.08543402601901112,0.5204708686099411,0.05742238004717797,99.6,14.621901381147392,0.5359284637545507,0.03980601133775573,0.5012592177937006,0.05311981099398019,0.5164724247815005,0.03712133228036181,105.0,16.911534525287763,"[[264 234]
 [259 266]]",,
LDA,Motor-6,6,Delta,5,2class,1023,0.1,0.5623098511429286,0.07117985983405632,0.5549777678532495,0.07231996486908362,,,,,,,,,0.5616558126964913,0.08173667165027079,0.4651900781263928,0.10293258885230343,0.5062145486416323,0.08847336765860356,99.6,14.621901381147392,0.5633118005357628,0.06326781855277278,0.6536633079564114,0.09538396033029585,0.6037409870648668,0.07126475652472093,105.0,16.911534525287763,"[[231 267]
 [184 341]]",,
LogisticRegression,Motor-6,6,Delta,5,2class,1023,0.1,0.573457876948051,0.07610663686605901,0.5665706971988433,0.07758561477031761,,,,,,,,,0.5757658734710323,0.09116824540968695,0.48250679465428997,0.10419488715017469,0.5220045112400435,0.09207284954227608,99.6,14.621901381147392,0.5726717811871728,0.06540172630447556,0.6590959844752947,0.10923926568498254,0.611136883157643,0.07970218669868807,105.0,16.911534525287763,"[[239 259]
 [183 342]]",,
