Model,Feature_Subset,Feature_Label,Channel_Config,Class_Type,Month,Accuracy,F1_Macro,Kappa,MAE,N,N_Features,Group
NaiveBayes,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 3,0.71,0.7067045321229333,0.42000000000000004,8.7,1000,48,B
LogisticRegression,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 3,0.782,0.7818036232609349,0.5640000000000001,6.54,1000,48,B
MLP,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 3,0.728,0.727816003618446,0.45599999999999996,8.16,1000,48,B
DecisionTree,B4_Martinez_pc,Martinez HO+HRS+HV (per-channel),All-16,2class,Mes 3,0.715,0.7149928748218706,0.43000000000000005,8.55,1000,48,B
SVM,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.7936363636363636,0.6852654104100346,0.6522284122562674,5.054545454545455,1100,64,B
kNN,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.6463636363636364,0.58428240821871,0.45169144028703234,8.872727272727273,1100,64,B
RandomForest,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.8045454545454546,0.6822092914860217,0.6629133409350056,5.0636363636363635,1100,64,B
NaiveBayes,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.58,0.5199040872548001,0.3396569646569647,10.472727272727273,1100,64,B
LogisticRegression,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.8327272727272728,0.7282018802356482,0.7149295774647888,4.363636363636363,1100,64,B
MLP,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.6445454545454545,0.571807067788698,0.43048199152542366,9.345454545454546,1100,64,B
DecisionTree,B5_Basic_pc,Basicos (per-channel),All-16,3class,Mes 3,0.6990909090909091,0.5899343283416205,0.49148044692737425,7.927272727272728,1100,64,B
SVM,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.899,0.8988461449865246,0.798,3.03,1000,64,B
kNN,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.799,0.7964925851415288,0.598,6.03,1000,64,B
RandomForest,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.892,0.8919723449202996,0.784,3.24,1000,64,B
NaiveBayes,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.731,0.7306312341595644,0.46199999999999997,8.07,1000,64,B
LogisticRegression,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.916,0.9159969758911322,0.832,2.52,1000,64,B
MLP,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.796,0.7958620027138346,0.5920000000000001,6.12,1000,64,B
DecisionTree,B5_Basic_pc,Basicos (per-channel),All-16,2class,Mes 3,0.813,0.8127706440389477,0.626,5.61,1000,64,B
SVM,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.7609090909090909,0.6535206079160488,0.6019537699504678,5.754545454545455,1100,112,B
kNN,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.6418181818181818,0.5778852676489857,0.44235717961914567,8.854545454545455,1100,112,B
RandomForest,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.8036363636363636,0.6930095590184707,0.6607652769845802,5.127272727272727,1100,112,B
NaiveBayes,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.5763636363636364,0.5201302709155161,0.3485002541942044,10.7,1100,112,B
LogisticRegression,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.8,0.6821459378237825,0.6581920903954803,4.990909090909091,1100,112,B
MLP,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.6209090909090909,0.5522754714247912,0.39228934817170114,9.654545454545454,1100,112,B
DecisionTree,B6_All7_pc,Todos 7 (per-channel),All-16,3class,Mes 3,0.7027272727272728,0.5937469033660404,0.49508702975856256,7.736363636363636,1100,112,B
SVM,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.886,0.8858680634813845,0.772,3.42,1000,112,B
kNN,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.793,0.7903226296581043,0.5860000000000001,6.21,1000,112,B
RandomForest,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.881,0.8809903602191778,0.762,3.57,1000,112,B
NaiveBayes,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.753,0.7526613934476298,0.506,7.41,1000,112,B
LogisticRegression,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.902,0.901999607998432,0.804,2.94,1000,112,B
MLP,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.73,0.7299470696256466,0.45999999999999996,8.1,1000,112,B
DecisionTree,B6_All7_pc,Todos 7 (per-channel),All-16,2class,Mes 3,0.788,0.7879923677252381,0.5760000000000001,6.36,1000,112,B
SVM,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.4709090909090909,0.43173094634819503,0.20570719602977672,13.554545454545455,1100,3,C
kNN,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.4827272727272727,0.4346616551399464,0.19134366925064594,13.727272727272727,1100,3,C
RandomForest,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.5118181818181818,0.4557379026631761,0.20261879049676013,13.39090909090909,1100,3,C
NaiveBayes,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.42818181818181816,0.4004673685320557,0.16072295002426007,14.872727272727273,1100,3,C
LogisticRegression,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.4527272727272727,0.4165252327155369,0.15964467005076144,14.845454545454546,1100,3,C
MLP,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.4681818181818182,0.4092859949711785,0.13181327576902313,14.672727272727272,1100,3,C
DecisionTree,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,3class,Mes 3,0.48545454545454547,0.43232252648920305,0.16764705882352937,14.00909090909091,1100,3,C
SVM,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.66,0.6592148309705561,0.31999999999999995,10.2,1000,3,C
kNN,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.625,0.62049105421513,0.25,11.25,1000,3,C
RandomForest,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.625,0.6249156060113525,0.25,11.25,1000,3,C
NaiveBayes,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.611,0.6107567229518449,0.22199999999999998,11.67,1000,3,C
LogisticRegression,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.589,0.5886046490677541,0.17800000000000005,12.33,1000,3,C
MLP,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.614,0.613924329168517,0.22799999999999998,11.58,1000,3,C
DecisionTree,C_Martinez_Cz,"Martinez per-ch (Cz, 1ch x 3m)",Cz,2class,Mes 3,0.621,0.6209965889693008,0.242,11.37,1000,3,C
SVM,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.5236363636363637,0.4731469427178703,0.27332324760463944,12.081818181818182,1100,6,C
kNN,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.5618181818181818,0.5063517887816559,0.307109252483011,11.354545454545455,1100,6,C
RandomForest,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.5981818181818181,0.5121539767002156,0.3224637681159419,10.927272727272728,1100,6,C
NaiveBayes,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.4445454545454545,0.41805667880915975,0.1941247002398081,14.1,1100,6,C
LogisticRegression,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.4863636363636364,0.43665462663955673,0.20156731757451185,14.063636363636364,1100,6,C
MLP,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.43727272727272726,0.3976724970119483,0.1635135135135135,14.309090909090909,1100,6,C
DecisionTree,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,3class,Mes 3,0.5309090909090909,0.45619668473575964,0.22331691297208522,12.8,1100,6,C
SVM,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.712,0.7111577359580536,0.42400000000000004,8.64,1000,6,C
kNN,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.676,0.6724572981366459,0.352,9.72,1000,6,C
RandomForest,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.688,0.6877189470523472,0.376,9.36,1000,6,C
NaiveBayes,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.649,0.6486623645323155,0.29800000000000004,10.53,1000,6,C
LogisticRegression,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.621,0.6205351555655678,0.242,11.37,1000,6,C
MLP,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.643,0.6390201976794156,0.28600000000000003,10.71,1000,6,C
DecisionTree,C_Martinez_Motor-2,"Martinez per-ch (Motor-2, 2ch x 3m)",Motor-2,2class,Mes 3,0.646,0.64593060239807,0.29200000000000004,10.62,1000,6,C
SVM,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.5381818181818182,0.4733313452925317,0.2865168539325843,11.572727272727272,1100,12,C
kNN,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.5245454545454545,0.46526582922702353,0.2547927461139896,12.263636363636364,1100,12,C
RandomForest,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.6181818181818182,0.5248831470378275,0.3572621035058431,10.127272727272727,1100,12,C
NaiveBayes,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.4590909090909091,0.42857791193226996,0.20724321705426352,13.672727272727272,1100,12,C
LogisticRegression,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.5290909090909091,0.46287685141442586,0.2596153846153847,12.536363636363637,1100,12,C
MLP,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.4118181818181818,0.3804420349767541,0.14868421052631575,15.063636363636364,1100,12,C
DecisionTree,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,3class,Mes 3,0.5354545454545454,0.4544299859894834,0.23502994011976053,12.727272727272727,1100,12,C
SVM,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.746,0.7449553370606001,0.492,7.62,1000,12,C
kNN,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.691,0.6862533265777955,0.382,9.27,1000,12,C
RandomForest,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.721,0.7209193456909047,0.44199999999999995,8.37,1000,12,C
NaiveBayes,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.681,0.6790973682966307,0.362,9.57,1000,12,C
LogisticRegression,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.69,0.6895977186433618,0.38,9.3,1000,12,C
MLP,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.677,0.6766038397036369,0.354,9.69,1000,12,C
DecisionTree,C_Martinez_Motor-4,"Martinez per-ch (Motor-4, 4ch x 3m)",Motor-4,2class,Mes 3,0.659,0.658999658999659,0.31799999999999995,10.23,1000,12,C
SVM,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.5718181818181818,0.5033248692952491,0.33644979508196715,10.781818181818181,1100,18,C
kNN,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.5609090909090909,0.49834883127590085,0.3146284829721362,11.60909090909091,1100,18,C
RandomForest,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.6327272727272727,0.5279398513962386,0.37967615857063086,9.927272727272728,1100,18,C
NaiveBayes,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.51,0.47401851869451256,0.2832446808510638,12.336363636363636,1100,18,C
LogisticRegression,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.5663636363636364,0.4950165343775292,0.31998444790046665,11.7,1100,18,C
MLP,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.5172727272727272,0.4733782622219551,0.2756696428571429,12.4,1100,18,C
DecisionTree,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,3class,Mes 3,0.5445454545454546,0.4644883025637581,0.25,12.336363636363636,1100,18,C
SVM,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.78,0.7788535769428719,0.56,6.6,1000,18,C
kNN,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.722,0.7183395406705546,0.44399999999999995,8.34,1000,18,C
RandomForest,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.743,0.7429791813136863,0.486,7.71,1000,18,C
NaiveBayes,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.704,0.7028577853267962,0.40800000000000003,8.88,1000,18,C
LogisticRegression,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.727,0.7267023788906118,0.45399999999999996,8.19,1000,18,C
MLP,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.69,0.6895977186433618,0.38,9.3,1000,18,C
DecisionTree,C_Martinez_Motor-6,"Martinez per-ch (Motor-6, 6ch x 3m)",Motor-6,2class,Mes 3,0.675,0.6747629021556715,0.35,9.75,1000,18,C
SVM,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.5327272727272727,0.4747450651563912,0.28898390342052316,11.690909090909091,1100,15,C
kNN,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.5436363636363636,0.47507131638466366,0.28434421980300684,11.627272727272727,1100,15,C
RandomForest,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.6236363636363637,0.5342716597695585,0.3682019977802442,10.227272727272727,1100,15,C
NaiveBayes,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.46636363636363637,0.436190470229171,0.22429120615088904,13.481818181818182,1100,15,C
LogisticRegression,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.5145454545454545,0.4534005057689268,0.2469230769230769,13.272727272727273,1100,15,C
MLP,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.48363636363636364,0.44486289686637265,0.21625689914701463,13.118181818181819,1100,15,C
DecisionTree,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,3class,Mes 3,0.55,0.46433403004244894,0.2495865490628445,12.072727272727272,1100,15,C
SVM,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.749,0.7480625407139968,0.498,7.53,1000,15,C
kNN,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.722,0.7179383116883117,0.44399999999999995,8.34,1000,15,C
RandomForest,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.737,0.736923971027627,0.474,7.89,1000,15,C
NaiveBayes,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.666,0.6630224665141188,0.33199999999999996,10.02,1000,15,C
LogisticRegression,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.697,0.6964897993527119,0.394,9.09,1000,15,C
MLP,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.652,0.6486253983255182,0.30400000000000005,10.44,1000,15,C
DecisionTree,C_Martinez_Frontal-5,"Martinez per-ch (Frontal-5, 5ch x 3m)",Frontal-5,2class,Mes 3,0.689,0.6889748069593638,0.378,9.33,1000,15,C
SVM,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.5372727272727272,0.4789500795061681,0.2909067882472137,11.60909090909091,1100,15,C
kNN,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.49636363636363634,0.44241261924542163,0.22507629704984744,12.790909090909091,1100,15,C
RandomForest,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.5927272727272728,0.49534709795738197,0.3189607517965728,10.354545454545455,1100,15,C
NaiveBayes,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.4590909090909091,0.42930492509439877,0.2095410628019324,13.845454545454546,1100,15,C
LogisticRegression,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.5118181818181818,0.4538605884033851,0.2477075904228222,12.7,1100,15,C
MLP,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.46636363636363637,0.41781888982348275,0.1784987277353689,13.681818181818182,1100,15,C
DecisionTree,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,3class,Mes 3,0.5318181818181819,0.4576600281830965,0.23569886670264428,12.5,1100,15,C
SVM,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.738,0.7373433583959901,0.476,7.86,1000,15,C
kNN,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.681,0.676260124482549,0.362,9.57,1000,15,C
RandomForest,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.713,0.7128963555843659,0.42600000000000005,8.61,1000,15,C
NaiveBayes,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.67,0.6648466825915273,0.33999999999999997,9.9,1000,15,C
LogisticRegression,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.687,0.6862466782745371,0.374,9.39,1000,15,C
MLP,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.693,0.6908704062285083,0.386,9.21,1000,15,C
DecisionTree,C_Martinez_Parietal-5,"Martinez per-ch (Parietal-5, 5ch x 3m)",Parietal-5,2class,Mes 3,0.654,0.653998615994464,0.30800000000000005,10.38,1000,15,C
SVM,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.6227272727272727,0.5579936796685477,0.4031119246861925,9.518181818181818,1100,4,C
kNN,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.5954545454545455,0.5302630330654355,0.3704989711934157,10.381818181818181,1100,4,C
RandomForest,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.6627272727272727,0.5628569313069138,0.4372586872586872,8.772727272727273,1100,4,C
NaiveBayes,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.5218181818181818,0.47711737734717824,0.26685250886974154,12.181818181818182,1100,4,C
LogisticRegression,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.5409090909090909,0.49657729301961834,0.2763157894736842,12.072727272727272,1100,4,C
MLP,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.519090909090909,0.4733959071673935,0.25929226069246447,12.018181818181818,1100,4,C
DecisionTree,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,3class,Mes 3,0.6190909090909091,0.5335967146421586,0.371042576419214,9.9,1100,4,C
SVM,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.787,0.7863057072428319,0.5740000000000001,6.39,1000,4,C
kNN,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.78,0.7780387503985213,0.56,6.6,1000,4,C
RandomForest,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.772,0.7719963519416311,0.544,6.84,1000,4,C
NaiveBayes,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.683,0.682801751094434,0.366,9.51,1000,4,C
LogisticRegression,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.672,0.6718936935567124,0.344,9.84,1000,4,C
MLP,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.714,0.7138065332164543,0.42800000000000005,8.58,1000,4,C
DecisionTree,C_Basicos_Cz,"Basicos per-ch (Cz, 1ch x 4m)",Cz,2class,Mes 3,0.733,0.7328822010506634,0.46599999999999997,8.01,1000,4,C
SVM,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.6845454545454546,0.6004367695231932,0.48778851315083194,8.0,1100,8,C
kNN,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.6418181818181818,0.5660370879120878,0.4339080459770115,8.927272727272728,1100,8,C
RandomForest,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.7272727272727273,0.6207261507552112,0.5375560538116593,7.254545454545455,1100,8,C
NaiveBayes,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.5472727272727272,0.4942317063977059,0.29984662576687116,11.4,1100,8,C
LogisticRegression,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.6272727272727273,0.5600327162615449,0.3986666666666666,9.563636363636364,1100,8,C
MLP,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.6281818181818182,0.5409534925111474,0.38638843426077474,9.281818181818181,1100,8,C
DecisionTree,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,3class,Mes 3,0.6609090909090909,0.5579355160077589,0.43234643054786936,8.536363636363637,1100,8,C
SVM,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,2class,Mes 3,0.828,0.8274194389927717,0.656,5.16,1000,8,C
kNN,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,2class,Mes 3,0.799,0.7973216203380191,0.598,6.03,1000,8,C
RandomForest,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,2class,Mes 3,0.841,0.8409922086182222,0.6819999999999999,4.77,1000,8,C
NaiveBayes,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,2class,Mes 3,0.707,0.7069926748168704,0.41400000000000003,8.79,1000,8,C
LogisticRegression,C_Basicos_Motor-2,"Basicos per-ch (Motor-2, 2ch x 4m)",Motor-2,2class,Mes 3,0.744,0.7437693924532078,0.488,7.68,1000,8,C
