Month,Model,Params,Pooled_Accuracy,Patient_Accuracy_Mean,Patient_Accuracy_Std,Best_So_Far_Pool,Best_So_Far_Pat,Grid
Mes 3,LogisticRegression,"C=1, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=None",0.8272727272727273,0.8272727272727272,0.0418576888480776,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=1, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=balanced",0.8272727272727273,0.8272727272727272,0.0418576888480776,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=1, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=None",0.83,0.8300000000000001,0.03260076559462021,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=1, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=balanced",0.83,0.8300000000000001,0.03260076559462021,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.1, class_weight=None",0.8318181818181818,0.8318181818181818,0.04827606562673365,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.1, class_weight=balanced",0.8318181818181818,0.8318181818181818,0.04827606562673365,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.3, class_weight=None",0.83,0.8300000000000001,0.04720274540271699,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.3, class_weight=balanced",0.83,0.8300000000000001,0.04720274540271699,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.5, class_weight=None",0.8336363636363636,0.8336363636363636,0.040818080582988456,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.5, class_weight=balanced",0.8336363636363636,0.8336363636363636,0.040818080582988456,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=None",0.83,0.8300000000000001,0.04346557486502516,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=balanced",0.83,0.8300000000000001,0.04346557486502516,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=None",0.8290909090909091,0.8290909090909091,0.046140281965270966,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=3, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=balanced",0.8290909090909091,0.8290909090909091,0.046140281965270966,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.1, class_weight=None",0.8318181818181818,0.8318181818181818,0.050452497910951306,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.1, class_weight=balanced",0.8318181818181818,0.8318181818181818,0.050452497910951306,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.3, class_weight=None",0.8336363636363636,0.8336363636363636,0.0512327374676559,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.3, class_weight=balanced",0.8336363636363636,0.8336363636363636,0.0512327374676559,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.5, class_weight=None",0.8345454545454546,0.8345454545454546,0.04950999565160038,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.5, class_weight=balanced",0.8345454545454546,0.8345454545454546,0.04950999565160038,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=None",0.8309090909090909,0.830909090909091,0.052175799462842704,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=balanced",0.8309090909090909,0.830909090909091,0.052175799462842704,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=None",0.8272727272727273,0.8272727272727272,0.05069761270399521,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=5, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=balanced",0.8272727272727273,0.8272727272727272,0.05069761270399521,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.1, class_weight=None",0.8318181818181818,0.8318181818181818,0.052774273722545416,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.1, class_weight=balanced",0.8318181818181818,0.8318181818181818,0.052774273722545416,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.3, class_weight=None",0.8318181818181818,0.8318181818181818,0.052774273722545416,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.3, class_weight=balanced",0.8318181818181818,0.8318181818181818,0.052774273722545416,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.5, class_weight=None",0.8318181818181818,0.8318181818181818,0.0547722557505166,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.5, class_weight=balanced",0.8318181818181818,0.8318181818181818,0.0547722557505166,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=None",0.8336363636363636,0.8336363636363636,0.05352067647103645,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.7, class_weight=balanced",0.8336363636363636,0.8336363636363636,0.05352067647103645,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=None",0.8309090909090909,0.8309090909090908,0.056729020952082536,0.8309090909090909,0.8309090909090908,2
Mes 3,LogisticRegression,"C=10, penalty=elasticnet, solver=saga, l1_ratio=0.9, class_weight=balanced",0.8309090909090909,0.8309090909090908,0.056729020952082536,0.8309090909090909,0.8309090909090908,2
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.001, class_weight=None",0.7812852311161218,0.7812462246285775,0.059008589794494685,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.001, class_weight=balanced",0.7812852311161218,0.7812462246285775,0.059008589794494685,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.005, class_weight=None",0.8207440811724915,0.8206682940138823,0.05960885414305912,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.005, class_weight=balanced",0.8207440811724915,0.8206682940138823,0.05960885414305912,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.01, class_weight=None",0.8387824126268321,0.838621526856821,0.05722686728902365,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.01, class_weight=balanced",0.8387824126268321,0.838621526856821,0.05722686728902365,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.02, class_weight=None",0.846674182638106,0.8465708840708841,0.05029127908596274,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.02, class_weight=balanced",0.846674182638106,0.8465708840708841,0.05029127908596274,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.05, class_weight=None",0.8410372040586246,0.8410160512182572,0.039364469089506485,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=0.05, class_weight=balanced",0.8410372040586246,0.8410160512182572,0.039364469089506485,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=scale, class_weight=None",0.8432919954904171,0.8431769897762544,0.05321632453600593,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=scale, class_weight=balanced",0.8432919954904171,0.8431769897762544,0.05321632453600593,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=auto, class_weight=None",0.8432919954904171,0.8431769897762544,0.05321632453600593,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=5, kernel=rbf, gamma=auto, class_weight=balanced",0.8432919954904171,0.8431769897762544,0.05321632453600593,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.001, class_weight=None",0.7857948139797069,0.7857814416637946,0.059664616037015034,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.001, class_weight=balanced",0.7857948139797069,0.7857814416637946,0.059664616037015034,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.005, class_weight=None",0.8275084554678692,0.8274458450929039,0.054673896183508555,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.005, class_weight=balanced",0.8275084554678692,0.8274458450929039,0.054673896183508555,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.01, class_weight=None",0.8399098083427283,0.8397426938787232,0.05451388872278059,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.01, class_weight=balanced",0.8399098083427283,0.8397426938787232,0.05451388872278059,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.02, class_weight=None",0.846674182638106,0.8466214305368717,0.04180505866912648,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.02, class_weight=balanced",0.846674182638106,0.8466214305368717,0.04180505866912648,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.05, class_weight=None",0.8444193912063134,0.844379415794857,0.03746925271381248,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=0.05, class_weight=balanced",0.8444193912063134,0.844379415794857,0.03746925271381248,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=scale, class_weight=None",0.846674182638106,0.8465708840708841,0.05029127908596274,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=scale, class_weight=balanced",0.846674182638106,0.8465708840708841,0.05029127908596274,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=auto, class_weight=None",0.846674182638106,0.8465708840708841,0.05029127908596274,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=7, kernel=rbf, gamma=auto, class_weight=balanced",0.846674182638106,0.8465708840708841,0.05029127908596274,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=10, kernel=rbf, gamma=0.001, class_weight=None",0.8027057497181511,0.8026488134944018,0.06378903449708873,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=10, kernel=rbf, gamma=0.001, class_weight=balanced",0.8027057497181511,0.8026488134944018,0.06378903449708873,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=10, kernel=rbf, gamma=0.005, class_weight=None",0.8320180383314544,0.8319707319707319,0.04858012609986404,0.8511837655016911,0.8511414972812031,1
Mes 6,SVM,"C=10, kernel=rbf, gamma=0.005, class_weight=balanced",0.8320180383314544,0.8319707319707319,0.04858012609986404,0.8511837655016911,0.8511414972812031,1
