Model,Feature_Subset,Feature_Label,Channel_Config,Class_Type,Month,Accuracy,F1_Macro,Kappa,MAE,N,N_Features,Group,Patient_Accuracy_Mean,Patient_Accuracy_Std,N_Patients
DecisionTree,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,3class,Mixto,0.5291540276373441,0.4520149420305035,0.22626300941182043,13.309740478597911,2967,35,C,0.533406008603114,0.04389303170024381,5
SVM,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.7491626349088203,0.7491609325311084,0.4983396526622066,7.525120952735393,2687,35,C,0.7568664368062815,0.052640291787835844,5
kNN,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.7331596576107182,0.7330175128618199,0.4665691126693293,8.005210271678452,2687,35,C,0.7361116858868915,0.03941784068795754,5
RandomForest,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.7767026423520655,0.7765875008730299,0.5532643953219395,6.698920729438035,2687,35,C,0.7818245696171303,0.04195069191008647,5
NaiveBayes,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.5950874581317455,0.5948647450110864,0.19055912205284053,12.147376256047636,2687,35,C,0.6007921014770154,0.06228496774084301,5
LogisticRegression,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.6873836992928917,0.6873784600451422,0.3747693903261943,9.378489021213248,2687,35,C,0.7005086393642489,0.09826713473457799,5
MLP,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.6743580200967622,0.6739758205811408,0.3483818362571447,9.769259397097134,2687,35,C,0.6859938309672355,0.07758663996380258,5
DecisionTree,C_Todos7_Parietal-5,"Todos7 per-ch (Parietal-5, 5ch x 7m)",Parietal-5,2class,Mixto,0.6631931522143655,0.663181209557776,0.3263669910448571,10.104205433569035,2687,35,C,0.6679145563906974,0.03907655237228363,5
SVM,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.363265306122449,0.3530573178705052,0.10297482837528615,17.214285714285715,980,1,A,0.3785121790651744,0.08361941056324396,5
kNN,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.39387755102040817,0.36139993155168854,0.09270573566084783,16.510204081632654,980,1,A,0.4053791369920402,0.0692411759829332,5
RandomForest,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.363265306122449,0.3216589114442075,0.015595420535472915,17.683673469387756,980,1,A,0.3681776288227901,0.04050045024465909,5
NaiveBayes,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.36020408163265305,0.3524888816253347,0.1093543449523412,17.285714285714285,980,1,A,0.3728583398168651,0.07442135021339635,5
LogisticRegression,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.4051020408163265,0.3790002783704369,0.12253811846518647,16.193877551020407,980,1,A,0.4233832066550961,0.1189457330399228,5
MLP,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.33979591836734696,0.32639335596100927,0.06310582060617531,17.3265306122449,980,1,A,0.3508630079597822,0.0816833649408829,5
DecisionTree,A1_RS,Rescaled Range,All-16,3class,Mes 1,0.36020408163265305,0.3283861200315817,0.03388007698016371,17.622448979591837,980,1,A,0.36463522652462743,0.03889650604106282,5
SVM,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5545454545454546,0.5513730875873298,0.10565395943087075,13.363636363636363,880,1,A,0.5792692307692308,0.13247141033526072,5
kNN,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5579545454545455,0.5555295874314279,0.12010857272110387,13.261363636363637,880,1,A,0.5769405594405594,0.09502351644816652,5
RandomForest,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5625,0.5623728485161623,0.12483726312744103,13.125,880,1,A,0.5725279720279721,0.06443652742661055,5
NaiveBayes,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5727272727272728,0.5689848321427269,0.14173064951234693,12.818181818181818,880,1,A,0.5980384615384615,0.13103290160022843,5
LogisticRegression,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5852272727272727,0.5843249615966477,0.1689607352058452,12.443181818181818,880,1,A,0.6073286713286714,0.11701030347942948,5
MLP,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5625,0.5615482471635873,0.12786507135649416,13.125,880,1,A,0.5795349650349652,0.09632599440393538,5
DecisionTree,A1_RS,Rescaled Range,All-16,2class,Mes 1,0.5465909090909091,0.5432733894832689,0.08962684864450032,13.602272727272727,880,1,A,0.5567867132867133,0.06063740802179413,5
SVM,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.40816326530612246,0.3671847563268944,0.09981248733022507,16.571428571428573,980,1,A,0.4122891854689089,0.03748519506692988,5
kNN,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.376530612244898,0.34420224686883144,0.06126147594441378,17.428571428571427,980,1,A,0.3827356514453289,0.043557133495313,5
RandomForest,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.4142857142857143,0.3718399749209154,0.08278003156755065,16.70408163265306,980,1,A,0.4119265066730504,0.03260552385089079,5
NaiveBayes,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.3806122448979592,0.3463613322249952,0.07939210102760919,17.387755102040817,980,1,A,0.38837213477766475,0.05639452823846369,5
LogisticRegression,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.38979591836734695,0.36989798013996095,0.0913206891846634,17.377551020408163,980,1,A,0.3972218564845293,0.05326398316097763,5
MLP,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.3122448979591837,0.3029817804485833,0.02396207679213158,18.612244897959183,980,1,A,0.324759111855886,0.08866320787790759,5
DecisionTree,A2_Higuchi,Higuchi,All-16,3class,Mes 1,0.4153061224489796,0.37585182386307575,0.0889415276786294,16.377551020408163,980,1,A,0.4167999281824167,0.02868270073290845,5
SVM,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5738636363636364,0.5737970421514725,0.14894055994553224,12.784090909090908,880,1,A,0.5836608391608392,0.05625589617600111,5
kNN,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5420454545454545,0.5405021255534148,0.08765358414455948,13.738636363636363,880,1,A,0.5610314685314686,0.10360254088851495,5
RandomForest,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5261363636363636,0.5256898604187051,0.05139075586805908,14.215909090909092,880,1,A,0.5367412587412588,0.050316779285506624,5
NaiveBayes,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5420454545454545,0.541049204173833,0.08708993183549907,13.738636363636363,880,1,A,0.5573706293706293,0.08829244847396908,5
LogisticRegression,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5545454545454546,0.5538794998732612,0.10787437414656342,13.363636363636363,880,1,A,0.5691573426573426,0.07970580349487331,5
MLP,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5329545454545455,0.5300653942952475,0.06259719256049268,14.011363636363637,880,1,A,0.546465034965035,0.0681256397570884,5
DecisionTree,A2_Higuchi,Higuchi,All-16,2class,Mes 1,0.5272727272727272,0.5267226890756302,0.05348943035618248,14.181818181818182,880,1,A,0.5376048951048951,0.049764922469904625,5
SVM,A3_DFA,DFA,All-16,3class,Mes 1,0.37857142857142856,0.3587183636428473,0.07864023712486101,17.346938775510203,980,1,A,0.3964073253935005,0.10091635606613979,5
kNN,A3_DFA,DFA,All-16,3class,Mes 1,0.40408163265306124,0.37976378271245403,0.09607803497422407,16.79591836734694,980,1,A,0.417989107666527,0.08172757177445715,5
RandomForest,A3_DFA,DFA,All-16,3class,Mes 1,0.3826530612244898,0.343314273790382,0.04191713528537244,17.520408163265305,980,1,A,0.38733915853731526,0.04581333319214431,5
NaiveBayes,A3_DFA,DFA,All-16,3class,Mes 1,0.3795918367346939,0.36174012402432054,0.10644015740474133,17.224489795918366,980,1,A,0.39465198396073975,0.08698892749250664,5
LogisticRegression,A3_DFA,DFA,All-16,3class,Mes 1,0.3806122448979592,0.35583428286568863,0.09553958059650669,17.285714285714285,980,1,A,0.39030043689029864,0.06008087450280512,5
MLP,A3_DFA,DFA,All-16,3class,Mes 1,0.3663265306122449,0.34866136713186674,0.08497419921334659,17.418367346938776,980,1,A,0.3840942007301454,0.10663849010558325,5
DecisionTree,A3_DFA,DFA,All-16,3class,Mes 1,0.37142857142857144,0.3388713029461421,0.02753972447388431,17.887755102040817,980,1,A,0.37700520677479205,0.03956800055461619,5
SVM,A3_DFA,DFA,All-16,2class,Mes 1,0.5704545454545454,0.5702747533833887,0.14058947542474465,12.886363636363637,880,1,A,0.5882132867132868,0.0896711560682839,5
kNN,A3_DFA,DFA,All-16,2class,Mes 1,0.5363636363636364,0.5337409290897663,0.07718879796027467,13.909090909090908,880,1,A,0.5562307692307693,0.10387446907418486,5
RandomForest,A3_DFA,DFA,All-16,2class,Mes 1,0.5,0.4986300376545416,-0.0021118886910431733,15.0,880,1,A,0.5144230769230769,0.07702262789012454,5
NaiveBayes,A3_DFA,DFA,All-16,2class,Mes 1,0.5806818181818182,0.5797696187100356,0.15985345559166264,12.579545454545455,880,1,A,0.5981678321678322,0.0906696189658552,5
LogisticRegression,A3_DFA,DFA,All-16,2class,Mes 1,0.5704545454545454,0.5700192343488242,0.1400562541363336,12.886363636363637,880,1,A,0.591013986013986,0.10673534723261975,5
MLP,A3_DFA,DFA,All-16,2class,Mes 1,0.5579545454545455,0.5568965673463628,0.11891279728199322,13.261363636363637,880,1,A,0.5759125874125874,0.09925197046288214,5
DecisionTree,A3_DFA,DFA,All-16,2class,Mes 1,0.4954545454545455,0.4934030370923575,-0.01185050136736554,15.136363636363637,880,1,A,0.5084405594405594,0.06904447846747995,5
SVM,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.3826530612244898,0.35336188395858303,0.07236463313890895,17.285714285714285,980,1,A,0.39419055598779096,0.06324372944358603,5
kNN,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.3846938775510204,0.3482250825825461,0.0582089171649689,17.1734693877551,980,1,A,0.39030642168891017,0.04706125736444624,5
RandomForest,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.3479591836734694,0.3147162598515654,-0.010566880543255053,18.418367346938776,980,1,A,0.3542791310072416,0.05535680143678341,5
NaiveBayes,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.4010204081632653,0.37381938813225846,0.11562680638059752,16.928571428571427,980,1,A,0.410740918068107,0.07093302579124211,5
LogisticRegression,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.3846938775510204,0.36234172212921195,0.09183397469786214,17.357142857142858,980,1,A,0.3971219103477168,0.07775851856065574,5
MLP,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.37857142857142856,0.358907795843633,0.08173627266349093,17.56122448979592,980,1,A,0.39078041773894306,0.0825895166247632,5
DecisionTree,A4_Semivariograma,Semivariograma,All-16,3class,Mes 1,0.3704081632653061,0.33404929577464787,0.01861301547730343,17.775510204081634,980,1,A,0.37365072715303127,0.04363370478854797,5
SVM,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5818181818181818,0.580863433751469,0.16642642395288498,12.545454545454545,880,1,A,0.5978041958041959,0.08966011696353957,5
kNN,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5670454545454545,0.5645210939965788,0.13831033986471197,12.988636363636363,880,1,A,0.5840174825174824,0.08378135775856316,5
RandomForest,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5181818181818182,0.5175438596491229,0.03516756309474556,14.454545454545455,880,1,A,0.5317552447552447,0.08900900660541594,5
NaiveBayes,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5852272727272727,0.5852267371213031,0.17112244265984022,12.443181818181818,880,1,A,0.6018951048951049,0.086118080170263,5
LogisticRegression,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5602272727272727,0.5592705757202813,0.11887069732784128,13.193181818181818,880,1,A,0.579895104895105,0.1056679154123732,5
MLP,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5511363636363636,0.5505786493828214,0.10465906983453199,13.465909090909092,880,1,A,0.568958041958042,0.09612095406902653,5
DecisionTree,A4_Semivariograma,Semivariograma,All-16,2class,Mes 1,0.5261363636363636,0.5261210653753027,0.052683752917122684,14.215909090909092,880,1,A,0.539541958041958,0.07616645403477057,5
SVM,A5_Promedio,Promedio,All-16,3class,Mes 1,0.38877551020408163,0.36756394471543424,0.11159876505841748,16.29591836734694,980,1,A,0.40998683344305464,0.14100480798507653,5
kNN,A5_Promedio,Promedio,All-16,3class,Mes 1,0.42653061224489797,0.39076338886464973,0.13086566259736643,15.60204081632653,980,1,A,0.439917409779161,0.0840552398863271,5
RandomForest,A5_Promedio,Promedio,All-16,3class,Mes 1,0.4051020408163265,0.361363397207577,0.07473505558002747,16.489795918367346,980,1,A,0.40774851876234364,0.03411399915179153,5
NaiveBayes,A5_Promedio,Promedio,All-16,3class,Mes 1,0.413265306122449,0.38554143037755967,0.13780968468468457,15.714285714285714,980,1,A,0.42810281884014606,0.12388176501323193,5
LogisticRegression,A5_Promedio,Promedio,All-16,3class,Mes 1,0.4153061224489796,0.37985709042750354,0.12435598358303923,15.826530612244898,980,1,A,0.43362319707941827,0.11807828939392416,5
MLP,A5_Promedio,Promedio,All-16,3class,Mes 1,0.373469387755102,0.3530579876635204,0.09129898999661712,16.6734693877551,980,1,A,0.38782931354359923,0.103564362368386,5
DecisionTree,A5_Promedio,Promedio,All-16,3class,Mes 1,0.4020408163265306,0.3631353427129018,0.07488788081859887,16.571428571428573,980,1,A,0.4040947992100066,0.02978177777944394,5
SVM,A5_Promedio,Promedio,All-16,2class,Mes 1,0.5977272727272728,0.5977251948615436,0.1961520994178605,12.068181818181818,880,1,A,0.6212342657342658,0.11991011760878972,5
kNN,A5_Promedio,Promedio,All-16,2class,Mes 1,0.6215909090909091,0.6180271776322221,0.24770491466595468,11.352272727272727,880,1,A,0.6418566433566435,0.10446104621597826,5
RandomForest,A5_Promedio,Promedio,All-16,2class,Mes 1,0.575,0.574945111713806,0.15010535883981324,12.75,880,1,A,0.5844510489510489,0.05910683527671876,5
NaiveBayes,A5_Promedio,Promedio,All-16,2class,Mes 1,0.6125,0.6109803921568627,0.22292888069441275,11.625,880,1,A,0.6346433566433566,0.11287757943353725,5
LogisticRegression,A5_Promedio,Promedio,All-16,2class,Mes 1,0.5784090909090909,0.5780685599819069,0.15613821054155208,12.647727272727273,880,1,A,0.603583916083916,0.13466396998081262,5
MLP,A5_Promedio,Promedio,All-16,2class,Mes 1,0.5579545454545455,0.5569929042769752,0.11880392924071748,13.261363636363637,880,1,A,0.581618881118881,0.1294015024587196,5
DecisionTree,A5_Promedio,Promedio,All-16,2class,Mes 1,0.5727272727272728,0.5726478064102829,0.1454545454545455,12.818181818181818,880,1,A,0.5827237762237762,0.06727194800589616,5
SVM,A6_HO,Hurst Original,All-16,3class,Mes 1,0.3704081632653061,0.35058998983863504,0.08758661483860075,16.857142857142858,980,1,A,0.3878059728290143,0.11418680388642026,5
kNN,A6_HO,Hurst Original,All-16,3class,Mes 1,0.4163265306122449,0.38534657349272816,0.12209484432750739,15.96938775510204,980,1,A,0.4237488778502604,0.042647626597317995,5
RandomForest,A6_HO,Hurst Original,All-16,3class,Mes 1,0.3948979591836735,0.3547834078577614,0.05565883209401479,16.6734693877551,980,1,A,0.39909928780896525,0.033467748080881654,5
NaiveBayes,A6_HO,Hurst Original,All-16,3class,Mes 1,0.386734693877551,0.3715991422437415,0.12685752914526993,16.377551020408163,980,1,A,0.40546112873301815,0.10822065033904285,5
LogisticRegression,A6_HO,Hurst Original,All-16,3class,Mes 1,0.4173469387755102,0.38941376002254574,0.13449521759035832,15.785714285714286,980,1,A,0.43473756658088447,0.11748883996573006,5
MLP,A6_HO,Hurst Original,All-16,3class,Mes 1,0.3693877551020408,0.3517195648586684,0.0966313855112585,16.8265306122449,980,1,A,0.3869722903824286,0.1255592955577689,5
DecisionTree,A6_HO,Hurst Original,All-16,3class,Mes 1,0.38979591836734695,0.3570386962778491,0.0655534862361915,16.73469387755102,980,1,A,0.39759171703872165,0.04260069836381789,5
SVM,A6_HO,Hurst Original,All-16,2class,Mes 1,0.5613636363636364,0.5580674035679344,0.11923332227016259,13.159090909090908,880,1,A,0.5825,0.1143241006962224,5
kNN,A6_HO,Hurst Original,All-16,2class,Mes 1,0.5579545454545455,0.5576523735868123,0.11782290485516955,13.261363636363637,880,1,A,0.5727027972027973,0.07334745954364855,5
RandomForest,A6_HO,Hurst Original,All-16,2class,Mes 1,0.5443181818181818,0.5426592585968473,0.08631439401785523,13.670454545454545,880,1,A,0.5562237762237763,0.066854745131142,5
NaiveBayes,A6_HO,Hurst Original,All-16,2class,Mes 1,0.575,0.5687427604027444,0.14501849619684926,12.75,880,1,A,0.5952867132867132,0.11338889762559823,5
LogisticRegression,A6_HO,Hurst Original,All-16,2class,Mes 1,0.5806818181818182,0.5791552778609392,0.15922696107877454,12.579545454545455,880,1,A,0.6016188811188811,0.11247219031306703,5
MLP,A6_HO,Hurst Original,All-16,2class,Mes 1,0.575,0.5744372724263489,0.1489449731071576,12.75,880,1,A,0.595527972027972,0.10219255263986747,5
DecisionTree,A6_HO,Hurst Original,All-16,2class,Mes 1,0.5409090909090909,0.5398609435749823,0.0801076381701511,13.772727272727273,880,1,A,0.5533601398601399,0.06944249463848995,5
SVM,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.3357142857142857,0.32627524513538747,0.0682070456271544,18.275510204081634,980,1,A,0.3584481417200312,0.12174346831055553,5
kNN,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.3448979591836735,0.32098003340173403,0.032204474416086204,18.306122448979593,980,1,A,0.35899934167215275,0.08051286390907726,5
RandomForest,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.3989795918367347,0.3562954119426518,0.06085671890456623,17.26530612244898,980,1,A,0.408588784487402,0.05547742348128274,5
NaiveBayes,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.3448979591836735,0.3371557581000884,0.08477830792505514,18.081632653061224,980,1,A,0.3666299599018493,0.11635194545762283,5
LogisticRegression,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.39387755102040817,0.36706162255664626,0.10171102661596965,16.591836734693878,980,1,A,0.4100113711173619,0.10269013365025975,5
MLP,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.32653061224489793,0.31445883543329084,0.06088835199553966,18.285714285714285,980,1,A,0.3470812137171584,0.11328741360024219,5
DecisionTree,A7_HRS_p64,HRS p64,All-16,3class,Mes 1,0.37448979591836734,0.3443722924772549,0.05422680672057245,17.775510204081634,980,1,A,0.3895104434735771,0.08400325327044966,5
SVM,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5465909090909091,0.5392603653951887,0.08758289503773142,13.602272727272727,880,1,A,0.5697097902097902,0.11333557372469034,5
kNN,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5352272727272728,0.5342161898439148,0.07349821866183404,13.943181818181818,880,1,A,0.5569090909090909,0.11055248183405664,5
RandomForest,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5352272727272728,0.5351546406398727,0.07051215833729307,13.943181818181818,880,1,A,0.5522622377622378,0.08452654383705341,5
NaiveBayes,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5727272727272728,0.5609714673913043,0.1384051329055912,12.818181818181818,880,1,A,0.5937692307692307,0.10083832041394444,5
LogisticRegression,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5784090909090909,0.5742477808017673,0.15288012454592625,12.647727272727273,880,1,A,0.5981188811188811,0.09572739865137894,5
MLP,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5613636363636364,0.559580117832545,0.12032816773017319,13.159090909090908,880,1,A,0.5837692307692308,0.11110243687376951,5
DecisionTree,A7_HRS_p64,HRS p64,All-16,2class,Mes 1,0.5454545454545454,0.5451162021338185,0.09023240426763712,13.636363636363637,880,1,A,0.5598251748251748,0.06865172480210582,5
SVM,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.3826530612244898,0.35336188395858303,0.07236463313890895,17.285714285714285,980,1,A,0.39419055598779096,0.06324372944358603,5
kNN,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.3846938775510204,0.3482250825825461,0.0582089171649689,17.1734693877551,980,1,A,0.39030642168891017,0.04706125736444624,5
RandomForest,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.3479591836734694,0.3147162598515654,-0.010566880543255053,18.418367346938776,980,1,A,0.3542791310072416,0.05535680143678341,5
NaiveBayes,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.4010204081632653,0.37381938813225846,0.11562680638059752,16.928571428571427,980,1,A,0.410740918068107,0.07093302579124211,5
LogisticRegression,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.3846938775510204,0.36234172212921195,0.09183397469786214,17.357142857142858,980,1,A,0.3971219103477168,0.07775851856065574,5
MLP,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.37857142857142856,0.358907795843633,0.08173627266349093,17.56122448979592,980,1,A,0.39078041773894306,0.0825895166247632,5
DecisionTree,A8_HV,Hurst Semivariograma,All-16,3class,Mes 1,0.3704081632653061,0.33404929577464787,0.01861301547730343,17.775510204081634,980,1,A,0.37365072715303127,0.04363370478854797,5
SVM,A8_HV,Hurst Semivariograma,All-16,2class,Mes 1,0.5818181818181818,0.580863433751469,0.16642642395288498,12.545454545454545,880,1,A,0.5978041958041959,0.08966011696353957,5
kNN,A8_HV,Hurst Semivariograma,All-16,2class,Mes 1,0.5670454545454545,0.5645210939965788,0.13831033986471197,12.988636363636363,880,1,A,0.5840174825174824,0.08378135775856316,5
RandomForest,A8_HV,Hurst Semivariograma,All-16,2class,Mes 1,0.5181818181818182,0.5175438596491229,0.03516756309474556,14.454545454545455,880,1,A,0.5317552447552447,0.08900900660541594,5
NaiveBayes,A8_HV,Hurst Semivariograma,All-16,2class,Mes 1,0.5852272727272727,0.5852267371213031,0.17112244265984022,12.443181818181818,880,1,A,0.6018951048951049,0.086118080170263,5
